0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:57 +0200] "GET /camunda/api/engine/engine/default/history/process-definition/UserProcess:3:cd9db8be-8aa6-11e8-a0a0-acde48001122/statistics?canceled=true&completeScope=true&finished=true&startedAfter=2018-07-18T09:39:56.939%2B0200 HTTP/1.1" 200 2412
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:00 +0200] "POST /camunda/api/engine/engine/default/history/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:00 +0200] "POST /camunda/api/engine/engine/default/history/process-instance?firstResult=0&maxResults=12 HTTP/1.1" 200 578
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:02 +0200] "POST /camunda/api/engine/engine/default/history/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:02 +0200] "POST /camunda/api/engine/engine/default/history/process-instance?firstResult=0&maxResults=12 HTTP/1.1" 200 1151
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:04 +0200] "POST /camunda/api/engine/engine/default/history/process-instance/delete HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:05 +0200] "GET /camunda/api/engine/engine/default/process-definition?latest=true HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:05 +0200] "GET /camunda/api/engine/engine/default/process-definition/count?latest=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:05 +0200] "GET /camunda/api/engine/engine/default/process-definition/statistics?incidents=true HTTP/1.1" 200 4508
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:51 +0200] "GET /camunda/api/engine/engine/default/process-definition/UserProcess:3:cd9db8be-8aa6-11e8-a0a0-acde48001122 HTTP/1.1" 200 356
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:51 +0200] "GET /camunda/api/engine/engine/default/process-definition?key=UserProcess&sortBy=version&sortOrder=desc&withoutTenantId=true HTTP/1.1" 200 1047
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:51 +0200] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:51 +0200] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:51 +0200] "POST /camunda/api/engine/engine/default/job-definition HTTP/1.1" 200 984
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:51 +0200] "POST /camunda/api/cockpit/plugin/base/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:52 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/modification/diagramPlugins/badges.html HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:52 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/modification/diagramPlugins/tools.html HTTP/1.1" 200 860
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:52 +0200] "POST /camunda/api/cockpit/plugin/base/default/process-instance?firstResult=0&maxResults=50&sortBy=startTime&sortOrder=desc HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:52 +0200] "GET /camunda/api/engine/engine/default/process-definition/UserProcess:3:cd9db8be-8aa6-11e8-a0a0-acde48001122/statistics?incidents=true HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:55 +0200] "OPTIONS /engine-rest/process-definition/key/UserProcess/start HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:55 +0200] "POST /engine-rest/process-definition/key/UserProcess/start HTTP/1.1" 200 360
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/app/cockpit/default/ HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css HTTP/1.1" 200 1900
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/plugin.css HTTP/1.1" 200 21142
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.js?bust=7.9.1 HTTP/1.1" 200 207343
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/plugin.js?bust=7.9.1 HTTP/1.1" 200 694305
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
